location_id,trip_id,timestamp,latitude,longitude,speed_kmh,heading_deg,signal_quality
L0003624,T0078077,2024-10-15 05:57:00,51.50794707640309,-0.3071233463148014,43.22613536579401,30.0609431965129,Fair
L0003625,T0008712,2024-10-25 04:10:00,51.58168029874713,-0.18729562547723316,1.3224639891571432,6.950089052821724,Fair
L0003626,T0074704,2024-10-30 01:06:00,51.47635618021285,-0.08512137539589637,2.508583508805131,62.64885626542651,Good
L0003627,T0052874,2024-12-06 23:05:00,51.67364542488392,-0.4366817687603281,48.71400526614788,133.8741300896591,Good
L0003628,T0069087,2024-10-22 23:22:00,51.677958715719,0.15663910282833216,14.756063764292586,259.8557030699163,Good
L0003629,T0012297,2024-11-12 05:12:00,51.53347809495662,-0.15395965433341235,53.2845917924843,131.22586649837683,Good
L0003630,T0027128,2024-10-22 05:47:00,51.68093091537254,-0.08733090035391267,18.857655591432103,347.01210512326037,Good
L0003631,T0068368,2024-12-18 01:38:00,51.360502261497146,-0.29185771959940576,47.817990597006094,324.2691003561715,Good
L0003632,T0078958,2024-11-13 03:21:00,51.34725433154958,-0.23216133716198517,12.552447136996399,9.309039588476612,Fair
L0003633,T0032920,2024-12-24 03:08:00,51.3986397878843,-0.3881320302941869,7.953256767724719,305.5792803647909,Good
L0003634,T0011156,2024-12-10 03:46:00,51.55950720607052,-0.11360172806698565,30.60636294571319,63.143922940568366,Good
L0003635,T0011108,2024-12-06 04:30:00,51.3750517935928,-0.16117034075798065,44.3716357796599,322.64406939055647,Good
L0003636,T0031845,2024-12-15 01:05:00,51.58369844496121,-0.3023411388846871,28.455563325272777,304.17238439230266,Good
L0003637,T0002800,2024-10-14 04:35:00,51.52315885727659,0.13659516891914325,51.33045790351042,200.21255795375737,Good
L0003638,T0042712,2024-10-20 01:21:00,51.53046098950753,-0.20934638567508668,36.10725402656717,15.611788044296372,Good
L0003639,T0002610,2024-11-20 02:39:00,51.510132855628555,-0.24832636124048296,52.09837516866085,43.07444009407324,Good
L0003640,T0077603,2024-12-28 05:39:00,51.33161379388013,0.17957768419217846,55.893466851838326,298.4090899788388,Good
L0003641,T0033872,2024-10-22 02:56:00,51.57679920874864,0.18081972832058502,43.21423092153669,50.57544893489549,Fair
L0003642,T0010728,2024-11-11 02:04:00,51.38110220824237,0.11533431737527589,44.06469288703015,260.2220709616517,Good
L0003643,T0020583,2024-11-15 22:31:00,51.36165797600457,0.12333307161479867,17.790319511143224,90.31163694093604,Good
L0003644,T0007263,2024-10-23 01:59:00,51.506372899820356,-0.3294685917064607,57.03514545855594,206.5364294590635,Good
L0003645,T0067450,2024-11-16 01:17:00,51.44872200913088,-0.20874681061080425,4.894093807308096,226.01534475389613,Poor
L0003646,T0019456,2024-11-14 01:10:00,51.69105304834273,-0.33712500231089443,8.292378144682566,179.81333012111654,Good
L0003647,T0065942,2024-10-30 04:29:00,51.47829009364408,-0.4489363964021916,56.64438355566661,227.27741504296353,Good
L0003648,T0013689,2024-10-04 05:28:00,51.39613587720115,0.03167503606481248,45.38592664819714,271.25797219594597,Fair
L0003649,T0032934,2024-12-17 22:13:00,51.64164293456103,0.05583730559234967,18.891335161277162,64.95286074063858,Fair
L0003650,T0033276,2024-12-29 00:07:00,51.58924903272159,-0.47787700115185694,44.65635496917229,90.71765200941236,Good
L0003651,T0019873,2024-11-06 04:33:00,51.59398731445571,-0.31907770649702055,39.69499861538465,123.48086993121073,Good
L0003652,T0013050,2024-11-18 23:55:00,51.472163927358004,-0.30236429890191613,41.12559274252669,52.30826867630172,Good
L0003653,T0066216,2024-12-30 01:13:00,51.47165235946651,-0.4545237819125016,20.671534717332968,144.05432575797437,Good
L0003654,T0021644,2024-12-26 05:24:00,51.54346166223808,-0.26785956105753295,20.2844766687024,50.015508117600916,Good
L0003655,T0062021,2024-10-11 04:50:00,51.60420175308879,0.1366178638258203,21.27289880577633,83.97481185677509,Good
L0003656,T0037125,2024-11-18 23:53:00,51.31377087169582,-0.16546117112013015,5.010072256174832,135.5004366585856,Fair
L0003657,T0066899,2024-11-07 22:49:00,51.688002950022195,-0.20632736920856282,53.609056743380975,0.34247030178391924,Good
L0003658,T0042291,2024-12-23 01:07:00,51.360036627502744,-0.11392092081833127,32.50318413610717,293.62144007966896,Fair
L0003659,T0035060,2024-12-18 03:40:00,51.646924481586986,-0.26708796772792043,18.464810231960588,341.85136201862974,Good
L0003660,T0001538,2024-10-19 00:28:00,51.49996422653167,-0.3742513461224597,55.16548178772339,320.8346668054179,Fair
L0003661,T0036176,2024-12-10 01:05:00,51.51226436542623,-0.022509561112740772,31.29100861011864,279.6626488818649,Good
L0003662,T0041520,2024-10-05 01:57:00,51.41235271181533,-0.34654740423991204,12.212788866846134,156.25852086118644,Fair
L0003663,T0025675,2024-12-11 23:09:00,51.480878318732074,0.17138254420906263,0.07458691210232349,42.97505849726232,Fair
L0003664,T0018287,2024-12-17 22:24:00,51.483598165313744,-0.41338293662235426,38.30172878634581,233.0005457198201,Good
L0003665,T0000174,2024-11-28 05:34:00,51.486623293140966,0.052799029709549195,48.67330214303326,309.58324933506935,Fair
L0003666,T0034998,2024-10-30 00:07:00,51.69066893334858,-0.29932194886651686,56.52509974201979,223.32291695763817,Good
L0003667,T0053312,2024-11-23 05:04:00,51.38933444583229,-0.3855927354386707,27.89519554726016,343.4522696223892,Good
L0003668,T0012112,2024-10-23 22:16:00,51.68385142607806,-0.2497682055453117,21.428948785726035,16.30407570019053,Good
L0003669,T0075225,2024-10-06 23:02:00,51.60321314904987,-0.45269781132793374,38.68102390107709,149.90915936298023,Good
L0003670,T0044814,2024-10-11 22:50:00,51.58006502200989,0.16999027086262353,27.418840957456723,176.090124962995,Fair
L0003671,T0050719,2024-11-12 01:06:00,51.52716414237933,-0.3489285328320556,1.6163513102968285,211.6828608475965,Good
L0003672,T0033919,2024-12-30 01:20:00,51.341916542861036,-0.37429943373334795,11.895287075391074,4.620410758943709,Good
L0003673,T0073155,2024-11-07 02:21:00,51.47107637624863,-0.3618245921568484,22.23056849107639,272.78128708862494,Poor
L0003674,T0071569,2024-12-30 22:10:00,51.383245369293505,-0.33223939968703653,53.76189676601544,54.511237965774086,Poor
L0003675,T0041328,2024-10-17 01:43:00,51.48939365879046,-0.09061302423045475,23.402582920096858,50.29726743489432,Fair
L0003676,T0070482,2024-10-19 05:14:00,51.31597434317226,-0.16422916996537656,32.215840731569564,240.27362575664276,Poor
L0003677,T0024618,2024-11-29 01:40:00,51.35977196424149,0.04082255151378045,55.60009444077761,56.681549494594535,Good
L0003678,T0034675,2024-10-30 04:26:00,51.660570818733355,-0.09622522760805557,49.77362462233744,336.75811299541004,Good
L0003679,T0018919,2024-10-01 23:20:00,51.519347124119264,0.1578303968146748,59.281079869171755,249.86443782390242,Good
L0003680,T0004173,2024-12-18 22:02:00,51.66748156682174,-0.11218980856202965,57.256446415405584,303.27951568786284,Poor
L0003681,T0026400,2024-11-20 23:28:00,51.53909644314711,-0.1884485395645411,47.91884132487306,15.20202524183941,Good
L0003682,T0050445,2024-12-24 22:14:00,51.40280730520567,-0.3718963515616198,54.868902959314,167.00178530566282,Good
L0003683,T0070305,2024-12-24 23:48:00,51.44193274521993,0.01877174269524917,41.83741392211132,100.5799513163403,Fair
L0003684,T0037564,2024-12-03 04:30:00,51.525107854421854,-0.4736309321409346,47.951618581952054,82.73309019880669,Fair
L0003685,T0045814,2024-12-30 00:32:00,51.640490157927374,-0.4930172376189439,40.955493891517776,245.48856786168423,Good
L0003686,T0079747,2024-12-22 00:46:00,51.47456548644717,0.030587555741199757,23.281379277062932,47.357574362566204,Good
L0003687,T0027962,2024-10-29 04:53:00,51.624835839049766,-0.2829340162004237,16.110371369313224,338.3116580151233,Fair
L0003688,T0070533,2024-10-16 22:35:00,51.35713069645009,0.19717975919204989,52.66971217116364,33.931298829845375,Fair
L0003689,T0056184,2024-11-23 23:23:00,51.31908095300622,-0.24733551444354895,22.172016771687368,76.93856261252948,Good
L0003690,T0010578,2024-10-20 03:11:00,51.35657545622904,-0.3056425328928302,40.383300889432206,342.224982578166,Good
L0003691,T0018624,2024-10-25 03:25:00,51.58491066541183,-0.2938796982344976,23.320775060066037,94.85943480198915,Good
L0003692,T0039194,2024-10-12 23:22:00,51.595769613128574,0.08476792527612509,25.38830108171869,172.7084131998464,Good
L0003693,T0000389,2024-12-30 04:40:00,51.656663708791875,-0.03445318667862263,11.238992721980107,97.09753848786436,Good
L0003694,T0067391,2024-12-01 05:45:00,51.57633482916023,-0.450574276910495,57.45412392136104,7.784346931133697,Good
L0003695,T0013794,2024-12-28 04:06:00,51.69450800188172,-0.2939128336960197,31.406173791553126,347.8643216825867,Good
L0003696,T0058002,2024-12-10 04:19:00,51.436498664304494,-0.17913307349550694,9.335235968158685,321.3084863465355,Good
L0003697,T0035531,2024-10-03 05:17:00,51.46992129172849,0.03462938135381388,40.73117805005232,327.8276143653503,Good
L0003698,T0052815,2024-11-28 02:01:00,51.691119882993995,-0.026996566176977987,36.529667366855236,34.105974948282395,Good
L0003699,T0004986,2024-11-07 03:48:00,51.4502622087196,-0.07260139878043703,36.35027644580657,176.9975472265318,Good
L0003700,T0032298,2024-12-01 23:59:00,51.47404993172145,-0.3982273289149106,39.10485732460762,291.40748628320216,Good
L0003701,T0001481,2024-10-28 01:51:00,51.62333083542889,-0.10611863859306436,50.48972554251835,149.82680807292056,Poor
L0003702,T0056408,2024-10-06 02:50:00,51.445024910865385,-0.05721096262010611,21.676112835437504,183.19529721615623,Good
L0003703,T0069267,2024-11-17 03:39:00,51.348925199009976,-0.32301114709613377,23.677294732278632,3.5845634781303337,Fair
L0003704,T0016835,2024-11-03 00:16:00,51.62607232832395,-0.3345028225080976,18.082625767056367,124.5404670818517,Good
L0003705,T0027798,2024-12-24 05:42:00,51.46921545464363,-0.13040361905741543,39.227439958444336,286.93247163037853,Good
L0003706,T0064887,2024-10-25 01:53:00,51.576136675995826,-0.10531712210175931,13.328624677057592,166.07113062651035,Good
L0003707,T0019477,2024-10-08 00:46:00,51.65905609307188,-0.0837991650938485,15.477414076576302,320.8392171982731,Poor
L0003708,T0017266,2024-10-28 01:54:00,51.632588506291484,-0.3187481977635612,32.42165147570458,333.13569202604646,Good
L0003709,T0043526,2024-10-19 05:23:00,51.63160981686122,0.14616634563741593,8.366300950369004,144.58667050174333,Good
L0003710,T0011889,2024-11-09 05:41:00,51.5671906141795,0.007112913047699343,35.493002526266665,186.68998259850846,Fair
L0003711,T0024335,2024-11-13 04:21:00,51.411989430248916,-0.2094570153901802,29.61659641364883,274.51799464865155,Poor
L0003712,T0011254,2024-12-24 01:20:00,51.62077752740384,-0.17142371232940762,27.846918203999092,90.94350879650236,Fair
L0003713,T0011442,2024-12-02 00:18:00,51.31773692528834,-0.3115015491098289,5.021187917774348,357.33721745001066,Good
L0003714,T0046289,2024-12-24 04:45:00,51.664624619216745,0.14296228998253258,43.66796336303526,146.6001231602723,Good
L0003715,T0053747,2024-12-18 04:34:00,51.622743146862604,0.061004376835959384,55.759226265837725,231.299723837121,Fair
L0003716,T0037327,2024-12-10 00:57:00,51.68616521236081,-0.2569848724742405,3.8399600209864837,126.8026455828553,Good
L0003717,T0016199,2024-12-03 23:08:00,51.332150654609826,0.1391355788733749,14.89818098711111,104.3569618985989,Good
L0003718,T0072827,2024-12-14 02:12:00,51.30676283147174,-0.14878991575560657,54.86977702372737,306.8023361369045,Good
L0003719,T0000112,2024-10-26 04:22:00,51.44692651958325,-0.4837568053308767,2.596170774215363,54.80176148904576,Good
L0003720,T0019581,2024-11-25 23:04:00,51.40559936363347,-0.4476589649531323,14.113095086395635,85.45503020281537,Good
L0003721,T0059722,2024-12-17 23:28:00,51.3940926435054,-0.28108585463022395,57.371355089724226,249.82043240722848,Good
L0003722,T0016523,2024-10-11 22:52:00,51.503427461097075,-0.04664429271367082,2.2292779967012732,248.77838557840974,Fair
L0003723,T0066960,2024-12-12 04:32:00,51.527313451295385,-0.28943246871560724,1.8423695351785208,200.97776163640845,Good
L0003724,T0019552,2024-12-14 03:36:00,51.51278516510941,0.02620854550915308,5.852963161598086,246.96232043170184,Good
L0003725,T0010808,2024-12-13 22:22:00,51.501749633688256,0.1869042335843839,37.34955560495384,92.05577230441845,Good
L0003726,T0072525,2024-11-16 00:33:00,51.52308289206417,0.12467812501291187,57.286177121863346,296.2734003419283,Good
L0003727,T0023620,2024-10-16 03:00:00,51.529727372717744,-0.4227843779160076,45.82075882934006,39.012236790611496,Poor
L0003728,T0000887,2024-11-02 05:42:00,51.33930216034138,0.11592044456638118,24.902620901295116,327.6633970350186,Good
L0003729,T0031802,2024-11-08 00:52:00,51.44910994143821,0.04902387675946751,51.22081385894442,1.7091813644479448,Good
L0003730,T0026049,2024-10-31 04:17:00,51.37978648704984,-0.4655501402727539,25.67612503547584,63.618908928225835,Good
L0003731,T0077789,2024-12-27 04:53:00,51.562760948291746,-0.0990047610358104,10.164715562676312,117.93159574263463,Fair
L0003732,T0007846,2024-11-13 05:15:00,51.3831937516659,-0.18658574169961056,46.91701378934579,257.3658795569755,Good
L0003733,T0046220,2024-10-09 05:00:00,51.65833593683598,-0.42743913193457944,37.31039706660685,187.86441375110712,Poor
L0003734,T0046163,2024-11-04 02:33:00,51.61426849366332,-0.14556863191282532,27.334647095430107,138.40839355213058,Good
L0003735,T0003765,2024-10-09 03:45:00,51.683251030968805,0.1623977629830795,10.751700748950855,132.2621461783961,Good
L0003736,T0045270,2024-11-01 04:11:00,51.62288642743012,-0.031931693617188284,46.41060985351759,194.85678709176537,Fair
L0003737,T0075277,2024-10-27 03:09:00,51.538011818780795,-0.4062503338710385,53.179508145339106,159.38286248015007,Good
L0003738,T0022931,2024-10-17 04:00:00,51.672662124580576,-0.389454678486363,57.52882721842114,318.6069158252183,Fair
L0003739,T0055633,2024-11-16 22:51:00,51.4936096809404,0.16993409018883165,13.522681130959278,5.449358760339003,Fair
L0003740,T0051913,2024-10-23 01:38:00,51.54707671844535,-0.03039340795502432,24.26757206510757,145.95002924002748,Poor
L0003741,T0025991,2024-12-01 01:49:00,51.591646548656605,0.010970194080948348,34.322993735601266,121.94673935425763,Good
L0003742,T0054845,2024-11-25 03:09:00,51.327707382832926,-0.4004777145872025,48.894071302576606,311.2726626241413,Good
L0003743,T0055312,2024-10-07 04:05:00,51.69488516474779,-0.35343506358124044,54.303414322368326,72.82635627046105,Fair
L0003744,T0010561,2024-10-28 01:27:00,51.38781912455408,0.08975526807267664,58.582658206521636,317.8572587072364,Good
L0003745,T0016901,2024-12-05 02:42:00,51.666662662577274,-0.31793742737472824,5.488406835107645,336.3628533606143,Good
L0003746,T0062875,2024-11-21 01:13:00,51.628605436957706,-0.16066677241252852,50.53416358403927,154.8652432674231,Good
L0003747,T0025917,2024-11-20 05:15:00,51.63120215028967,-0.1937989699902231,8.592703859136016,185.7568973347909,Fair
L0003748,T0062120,2024-10-10 03:18:00,51.351760809049765,-0.3752577619192402,3.0445026967267963,93.71097303109443,Good
L0003749,T0001988,2024-12-09 00:27:00,51.59674587642722,-0.23328619420297725,17.029079715574497,92.97540556219613,Good
L0003750,T0014256,2024-11-22 01:05:00,51.39490936862802,-0.3620620205751168,43.31984081837029,178.8466546093494,Good
L0003751,T0028230,2024-12-03 01:59:00,51.45840714030193,0.18164339382589156,6.02642386691004,109.4792051321772,Fair
L0003752,T0059778,2024-12-01 04:54:00,51.60405692828093,-0.07070598229856567,45.54969630448466,336.3689467377759,Good
L0003753,T0045833,2024-11-25 05:47:00,51.55340942152666,-0.17375562453975874,28.050577938538922,252.31879154869952,Good
L0003754,T0022625,2024-10-04 23:09:00,51.64708604085216,-0.3002527345551643,23.965292816307638,354.93282144601574,Good
L0003755,T0032088,2024-12-04 05:16:00,51.45419824124144,0.04575547868061203,18.207322858930244,42.5633830313698,Good
L0003756,T0079650,2024-11-28 02:13:00,51.477681964833145,0.053170143861670294,43.412643941881626,172.07868373467625,Good
L0003757,T0041167,2024-10-31 03:50:00,51.3873190185706,-0.29796365111823,12.962084121272673,91.39970058231086,Fair
L0003758,T0071291,2024-11-10 22:22:00,51.662721172413704,-0.2651267452424496,9.619434968699405,339.66292508554926,Fair
L0003759,T0065303,2024-10-09 01:42:00,51.46144307155256,-0.42103665670460766,57.126864951658376,213.6677583994236,Good
L0003760,T0076361,2024-12-08 01:55:00,51.44777549255434,-0.04765417084057516,0.1608315584246811,233.96623757617095,Fair
L0003761,T0004117,2024-12-23 03:13:00,51.338365987830656,-0.24718213902756409,22.220293807942944,118.45508837540392,Good
L0003762,T0060710,2024-10-06 05:38:00,51.65134850376048,0.14649797753453841,26.962891469182434,290.04962250833273,Poor
L0003763,T0067054,2024-11-12 23:40:00,51.559559358363586,-0.3104103478077868,7.152255856191778,112.48263907889189,Good
L0003764,T0030949,2024-12-20 05:18:00,51.389621473676314,-0.43524625407539763,59.948164488966356,213.68240522064224,Fair
L0003765,T0022547,2024-12-11 05:49:00,51.39537598979656,-0.40326069082563376,18.11262833088262,92.28948247549653,Good
L0003766,T0068136,2024-10-25 00:12:00,51.49139168423986,-0.2637158462552389,57.22145925797707,28.63613352299893,Fair
L0003767,T0064619,2024-10-23 04:07:00,51.597525480064476,0.049600701265618885,5.895544714205865,6.52643400624533,Fair
L0003768,T0061842,2024-12-06 04:15:00,51.629875026571725,0.06121592724863478,28.298653391474925,200.36542469065344,Good
L0003769,T0026990,2024-12-17 23:52:00,51.555627134311464,-0.47098158193427897,39.613273618491135,302.1691721850413,Good
L0003770,T0016193,2024-11-19 04:12:00,51.34490503893542,-0.3819079488134481,17.365799890049036,191.5651369425383,Fair
L0003771,T0030109,2024-10-04 02:55:00,51.633287622086215,0.16525129517675308,57.28725024947836,234.48702566140827,Good
L0003772,T0019233,2024-10-06 04:26:00,51.53183408107625,-0.41693405145373996,53.22140912869132,154.08543878552396,Good
L0003773,T0034510,2024-12-09 00:29:00,51.47000969347479,-0.4173142195290902,42.01108113160664,120.07711845232643,Good
L0003774,T0001306,2024-12-21 00:21:00,51.64975236860408,0.07105918527347688,4.742668742027418,134.4520485334505,Fair
L0003775,T0003849,2024-10-18 22:47:00,51.642766798820674,0.1292061044660805,36.58977579025008,97.03184435935626,Good
L0003776,T0012360,2024-12-19 03:25:00,51.421477060154764,-0.47977415609049096,45.00711468274799,294.5608464630457,Good
L0003777,T0045800,2024-11-09 04:15:00,51.52024478385997,-0.2478204954943412,39.502341318923,148.86242188866453,Fair
L0003778,T0036963,2024-12-26 23:53:00,51.61736491308022,-0.014812386945426137,50.47391475447871,308.35157392395814,Good
L0003779,T0054330,2024-12-12 03:18:00,51.348817274964,0.012633992958294371,2.020388544163567,66.58853746565848,Poor
L0003780,T0051707,2024-12-05 22:43:00,51.455306575850955,-0.24826287174594913,9.396077703964341,47.21282602270474,Good
L0003781,T0018689,2024-12-12 01:57:00,51.53964523650269,0.1183872731220218,40.413579942826665,352.7538319727726,Good
L0003782,T0029084,2024-12-06 05:49:00,51.3051948849969,-0.44145446506933456,5.050252917699314,140.51328504447332,Good
L0003783,T0040387,2024-10-18 03:36:00,51.502708020901125,-0.23162864943472844,3.288340291906424,154.5941939265121,Good
L0003784,T0074816,2024-10-05 00:13:00,51.64353266334505,-0.027822715377606222,6.798781656752675,187.2452910361278,Good
L0003785,T0002642,2024-10-27 01:23:00,51.683929681567854,-0.3335231189107799,35.142401784583456,40.27101383829914,Poor
L0003786,T0042137,2024-10-23 22:03:00,51.5129246645559,-0.4856675268030451,11.076429357039535,175.28914134027903,Fair
L0003787,T0079832,2024-11-24 01:06:00,51.44478316289513,-0.17206152963870025,10.248646558203014,113.15861235666262,Good
L0003788,T0055561,2024-10-23 01:47:00,51.330913434019585,-0.256666336072335,30.20222366757131,94.91013866745728,Good
L0003789,T0062260,2024-12-20 23:03:00,51.637323815127594,0.18801646814959783,3.1026440193296567,210.6246196223241,Good
L0003790,T0015438,2024-11-09 23:23:00,51.32897490346912,0.006156418851081424,19.955989965699782,152.30388085072852,Good
L0003791,T0048442,2024-11-13 22:46:00,51.37064859337656,-0.0914738316586603,3.2871104003645812,41.863869787434865,Good
L0003792,T0002994,2024-12-17 00:58:00,51.52735656708377,0.041375242959373004,42.164838400039656,20.625023278202992,Good
L0003793,T0001813,2024-12-10 04:46:00,51.574080846398495,0.04716431359401885,55.36574904854749,190.54460442304412,Good
L0003794,T0055276,2024-12-27 02:52:00,51.49314954337364,-0.04350402524934288,58.71311373001209,82.80513304961835,Good
L0003795,T0041243,2024-12-09 01:05:00,51.54068476180971,-0.03604152785101322,34.31393790981874,68.43532769333495,Fair
L0003796,T0062912,2024-12-24 23:28:00,51.52915730209661,0.19325690053665878,42.46609034184812,66.5362897406902,Good
L0003797,T0060272,2024-10-01 05:18:00,51.66366845710278,-0.15115493257306306,33.64129881216536,290.4259265067933,Good
L0003798,T0042051,2024-11-06 03:36:00,51.65046815893648,-0.4746171847440711,52.225086045993656,58.60422076167549,Good
L0003799,T0078854,2024-12-03 00:28:00,51.569117860632765,0.015056367263974302,34.95158046767477,31.51120031732273,Good
L0003800,T0065618,2024-12-22 03:57:00,51.53008659112888,-0.2614369602752904,4.436511630329973,233.1934265093604,Good
L0003801,T0001920,2024-10-05 00:20:00,51.681550128201124,-0.42583000765143225,55.56540398374399,183.67585941270895,Good
L0003802,T0077219,2024-10-27 00:05:00,51.30275824753206,-0.1953905398679613,47.050128757723975,117.92224818134827,Good
L0003803,T0076872,2024-10-29 00:31:00,51.53666499679732,-0.3430196784521363,50.6531267331019,167.98217405911197,Good
L0003804,T0002093,2024-12-11 23:01:00,51.36335281181194,0.0888812570346379,19.186219167543427,260.90789258177074,Good
L0003805,T0012905,2024-12-03 23:53:00,51.311008114921584,-0.4061469727201964,9.184721774172278,263.3178515519651,Good
L0003806,T0024351,2024-10-06 02:23:00,51.382148301620944,-0.35050928181750074,29.46938398929571,173.72191216174832,Fair
L0003807,T0030981,2024-11-14 22:20:00,51.674972261181,-0.1625834501696617,0.9224615923903157,136.95763234146517,Good
L0003808,T0073903,2024-10-23 22:42:00,51.32806362652634,0.0694285602006639,50.25957645576512,235.09786889471079,Good
L0003809,T0070821,2024-12-13 00:02:00,51.67684923865261,-0.4079888716270334,14.184171208603178,238.16278649256745,Fair
L0003810,T0078513,2024-10-11 03:55:00,51.32457572561498,-0.40697499529757586,18.69514279985817,323.8100859983899,Good
L0003811,T0019874,2024-11-24 00:21:00,51.587794018913904,0.14583581627662334,39.5613837503668,181.42642385073557,Good
L0003812,T0050931,2024-11-18 22:18:00,51.401909349171135,-0.2648416642577325,58.96760746793275,77.26600073291608,Good
L0003813,T0007674,2024-10-16 05:41:00,51.51014202835136,0.13263725368387458,38.047897697643464,336.53198806097527,Good
L0003814,T0050516,2024-10-29 02:28:00,51.45222152460255,-0.0628536320421137,56.69769217200198,6.104884861568518,Good
L0003815,T0060686,2024-10-26 01:14:00,51.40464946873908,-0.09542908063198308,18.261640664643522,265.3662608153597,Poor
L0003816,T0069212,2024-10-14 02:34:00,51.503025759136385,-0.06522767078909558,23.292572172064535,266.29852783386235,Good
L0003817,T0002426,2024-11-13 04:59:00,51.603699692310684,-0.4614619284616174,38.425461901032875,356.0497882965815,Good
L0003818,T0068498,2024-12-07 02:20:00,51.560310178091996,-0.3281386341439644,8.24734857205597,56.6843172888189,Fair
L0003819,T0029943,2024-10-04 23:11:00,51.49623423085493,0.1951485285621779,35.20855625640015,150.7346792234443,Good
L0003820,T0066395,2024-10-03 04:01:00,51.4820280041718,-0.35844893870038785,9.959967105604854,266.62098816055476,Good
L0003821,T0044816,2024-11-05 02:29:00,51.48451990896328,0.1967650962928309,42.01689149029693,47.94161691178174,Poor
L0003822,T0004138,2024-11-09 00:26:00,51.63613494726222,-0.12512600222103526,11.804787934213154,158.7224320480341,Good
L0003823,T0075945,2024-10-09 03:57:00,51.508836351057035,-0.4056254765172214,30.594571958149004,22.587866825081804,Good
L0003824,T0004017,2024-12-14 04:11:00,51.32980561000451,-0.37650612670021777,10.210403338539436,129.69101471981364,Poor
L0003825,T0010451,2024-11-01 01:19:00,51.49442665637513,0.19246381218521647,39.498178141352966,62.95109225119058,Good
L0003826,T0062956,2024-11-11 05:21:00,51.46950834070601,-0.08491022550563648,44.063370266513914,185.18754973325855,Good
L0003827,T0010278,2024-11-30 05:13:00,51.69400708725615,-0.37089033171625807,39.0755696122153,331.851934370429,Poor
L0003828,T0043764,2024-10-20 01:31:00,51.69750464809319,-0.3429469020328997,13.152808381993989,124.02596348096277,Fair
L0003829,T0001134,2024-12-09 22:35:00,51.31799735094228,-0.18910883218978342,23.49241601382204,350.1216588132678,Fair
L0003830,T0062943,2024-10-05 03:51:00,51.56189339782691,-0.1588992620075541,15.939017397990805,197.56315211664324,Good
L0003831,T0054318,2024-11-16 00:04:00,51.39069328511644,-0.0780997265858846,27.360392372443172,31.3338505630071,Good
L0003832,T0060128,2024-11-27 03:47:00,51.42650187143247,-0.3520790530337631,16.61818678916204,131.60932792231168,Good
L0003833,T0021869,2024-10-30 22:26:00,51.454620547883145,0.1292512714814642,45.66904827719545,193.12599795936256,Good
L0003834,T0005039,2024-12-24 04:38:00,51.368950791712855,0.17454071078062627,32.43694859537555,4.1798774306261555,Fair
L0003835,T0021281,2024-11-28 03:58:00,51.600111901264924,-0.05447020265569352,17.541714053702545,263.1263051289608,Good
L0003836,T0010442,2024-11-26 04:34:00,51.44217528280703,-0.3985405223630836,19.396877739346515,246.82220838672316,Fair
L0003837,T0073788,2024-12-07 04:42:00,51.4761166787811,0.045044265665535876,22.715006274035048,5.959943701344499,Poor
L0003838,T0027586,2024-10-15 03:17:00,51.36631025094416,-0.33918058607240564,31.301257448579644,188.20112846258658,Good
L0003839,T0053053,2024-11-13 23:45:00,51.38868450006265,-0.12860231390783466,3.6688916306618724,119.41235023827834,Fair
L0003840,T0050489,2024-11-07 22:57:00,51.69823009466908,0.19190680749048616,51.534957708010374,303.7548054573181,Good
L0003841,T0067087,2024-10-12 00:58:00,51.32064901242041,0.00030175470526738746,46.96318185479577,118.34239376922697,Fair
L0003842,T0012625,2024-12-06 02:02:00,51.404197107924176,-0.04983793285055077,4.464020407074485,2.1635417180802152,Poor
L0003843,T0034397,2024-10-02 05:38:00,51.662994711810406,0.0562390710272731,32.80655554356759,139.28687643029753,Fair
L0003844,T0058671,2024-12-12 00:03:00,51.65041456399843,-0.3713681030029151,23.428442919856383,121.30055977100729,Good
L0003845,T0066897,2024-12-19 01:59:00,51.44200792850699,-0.4361876297075926,13.92605898930366,144.85392792630185,Good
L0003846,T0026149,2024-11-12 00:07:00,51.418913246657894,-0.07188687288012136,16.04557971813193,280.22945907902584,Good
L0003847,T0060030,2024-10-10 01:27:00,51.40137011963384,-0.46623819800445393,50.415749095310325,183.91002355461006,Good
L0003848,T0069906,2024-10-09 05:45:00,51.693512559156325,0.1379880337781828,47.374330251009376,102.62048725643562,Fair
L0003849,T0005283,2024-10-09 05:57:00,51.62155524613184,-0.1731800515906906,1.5324533934631712,88.42400249053081,Good
L0003850,T0007610,2024-10-12 04:19:00,51.68941456929672,0.04822369976886065,30.24216535289772,28.065975617126252,Good
L0003851,T0043326,2024-11-30 01:22:00,51.367264401910866,0.11819569829702892,32.03785952556044,30.501494099009886,Good
L0003852,T0014924,2024-10-31 22:05:00,51.611854727836445,0.038122784369800766,41.31909554133436,319.23854381119156,Fair
L0003853,T0076162,2024-12-05 04:43:00,51.62618548416474,-0.25756237088091655,37.76909733374159,241.82461172262842,Good
L0003854,T0000869,2024-12-29 00:16:00,51.31591009288742,-0.03741385533349073,29.851061646221783,35.84955771296889,Good
L0003855,T0001014,2024-10-24 23:39:00,51.55667595059119,-0.41526863911285905,52.43329333737766,107.53299110885678,Fair
